Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
3557,5832850,192000.0,1951,1,100,47.8,3.3,0.4,23.33,40.794364,-73.973874,7.0,183.0,6.066108090103747,3.1497400860333387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,4156457,273120.0,2007,1,100,93.1,10.2,0.6,70.25,40.766384,-73.991968,4.0,135.0,6.468785092316574,4.2520603082138555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,4862692,55382.0,1911,1,100,65.0,4.1,0.0,31.73,40.77707,-73.98005500000001,7.0,157.0,5.440250862436703,3.4572626055951043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,3110430,251512.0,1981,2,100,25.5,2.4,0.2,70.61,40.765909,-73.99274,4.0,135.0,5.541655625147766,4.257171777528256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,2669836,104075.0,1922,1,100,49.7,5.3,,19.71,40.76663,-73.968899,8.0,122.0,5.676753802268282,2.9811261211646287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8697,2973521,85117.0,1957,1,100,88.8,5.6,0.7,29.17,40.879903000000006,-73.92140500000001,8.0,29301.0,5.6842598081673374,3.37314078387963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2809891,87979.0,1967,1,100,17.2,1.2,0.1,29.85,40.809066,-73.959408,9.0,20701.0,4.135166556742356,3.396184839838611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,4410004,218953.0,1913,1,100,78.5,18.1,,,40.734512,-73.990838,2.0,61.0,5.730099782973574,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,2665733,150033.0,1917,1,100,70.0,4.8,0.5,45.89,40.791559,-73.974027,7.0,179.0,6.07718342251052,3.8262472284067424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,4407996,82000.0,2003,1,100,77.3,6.1,0.6,28.54,40.805897,-73.954797,10.0,257.0,5.629777061345705,3.3513066120486905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,2937180,56925.0,1928,1,100,98.1,5.7,0.1,,40.835963,-73.91630699999999,4.0,22102.0,5.887769310769217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,4343225,55750.0,1910,1,90,67.6,9.8,0.4,,40.768853,-73.98585200000001,4.0,139.0,4.61512051684126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11752,5705859,52360.0,1922,1,100,78.1,0.7,0.8,77.39,40.624021,-73.956059,14.0,762.0,5.573673789309181,4.348857573282368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10524,4895430,63727.0,1931,1,100,84.2,3.2,0.8,69.3,40.652843,-73.960465,14.0,50803.0,5.5991624255260986,4.238444906195857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14224,4908315,174240.0,1956,1,100,100.1,5.1,0.8,,,,,,6.6555690422151965,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,5071112,81763.0,1945,1,100,68.1,7.9,0.0,26.42,40.754595,-73.989457,5.0,113.0,5.514637692514121,3.2741212990941793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,4043935,193564.0,2004,1,100,73.4,6.9,0.5,91.82,40.822205,-73.91454399999999,1.0,69.0,6.25363648538967,4.519830138821076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,2712335,1323432.0,1970,1,100,117.3,17.9,0.0,31.07,40.759136,-73.968333,6.0,108.0,2.302585092994046,3.436242723404956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14271,2770581,72590.0,1931,1,100,60.2,7.1,0.4,4.01,,,,,5.2663105704129505,1.3887912413184778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,2682301,117929.0,1926,1,100,75.3,4.5,0.6,,40.888394,-73.908827,8.0,295.0,5.914853444736141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,2705151,104209.0,1938,1,100,64.5,3.9,0.5,40.71,40.777214,-73.961489,8.0,142.0,5.719983853994209,3.7064737625148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,2805963,137238.0,1961,1,100,73.4,5.3,0.0,32.66,40.772618,-73.95125300000001,8.0,136.0,6.333457232260573,3.4861510875423187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10657,3113515,98300.0,1919,1,100,25.3,4.5,0.1,25.59,40.647729,-73.95814,14.0,794.0,3.9627161197436642,3.2422016501716975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11334,3523529,50400.0,1936,1,100,101.1,3.5,1.0,54.75,40.625934,-73.964386,14.0,530.0,5.608372289851543,4.00277736869661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,2639010,94804.0,1949,1,100,77.0,7.1,0.0,28.5,40.79946,-73.972174,7.0,187.0,5.908354640384975,3.349904087274605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12768,3927008,53250.0,1960,1,100,100.6,,,,,,,,6.041919990596475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2740925,168000.0,1915,1,100,101.0,4.0,0.9,52.55,40.833633,-73.938755,12.0,24301.0,6.550651671751851,3.96176509732296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,2386556,206411.0,1938,1,100,46.6,2.9,0.4,,40.757265,-73.960753,6.0,10601.0,6.063785208687608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,2671359,338606.0,1929,1,100,65.0,3.8,0.6,31.62,40.737327,-73.981326,6.0,64.0,6.911846896885391,3.453789831781326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,3306202,95919.0,1907,1,100,67.5,6.6,0.5,,40.741135,-73.999845,4.0,81.0,5.2832037287379885,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,2679595,75379.0,1910,1,100,52.0,3.5,,17.8,40.738307,-73.985598,6.0,68.0,5.6164073951712,2.8791984572980396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,4398450,89840.0,1949,1,100,92.1,4.2,0.1,,40.784282,-73.97100400000001,7.0,169.0,6.224954390476336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12881,4039529,235000.0,1965,1,100,74.6,5.7,0.5,,,,,,6.59959835334097,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,2810089,228879.0,1951,1,100,53.7,8.7,0.3,0.65,40.727016,-73.933892,1.0,589.0,5.692384429703832,-0.4307829160924542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10173,5734171,59723.0,2014,1,100,44.7,2.2,0.4,34.09,40.661243,-73.90859300000001,16.0,916.0,4.771531723203316,3.5290040861498118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,5090194,77812.0,1929,1,100,106.6,7.0,0.1,,40.83112,-73.919226,4.0,18102.0,6.158672466091889,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,2705519,526124.0,1981,1,100,69.4,20.3,,,40.755341,-73.971124,6.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8359,5091522,56634.0,1927,1,100,96.7,4.7,0.9,12.54,40.849848,-73.868841,11.0,230.0,5.485211785187126,2.5289235352047745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223,5830754,59509.0,1950,1,100,80.6,5.3,0.7,0.0,40.850728,-73.936509,12.0,271.0,5.27709373009641,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12668,4409790,78378.0,1930,1,100,73.7,2.9,0.0,43.9,,,,,6.07073772800249,3.7819143200811256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14534,3514311,260000.0,1982,1,100,52.8,11.5,0.2,17.4,,,,,5.163070217140011,2.856470206220483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9468,3387665,63120.0,1927,1,100,80.0,3.5,0.7,87.37,40.664664,-73.939865,9.0,331.0,5.535758222563071,4.470151974310003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,2769885,73610.0,1936,1,100,97.2,3.1,0.0,168.63,40.855187,-73.869698,11.0,22401.0,6.358188826899716,5.127706965682093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11388,2658619,58800.0,1940,1,100,91.5,3.3,0.8,,40.614375,-73.96030400000001,14.0,542.0,5.5329941536759195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,5840910,229636.0,2015,1,95,59.5,6.9,0.4,31.52,40.775668,-73.983799,7.0,155.0,6.158249364752807,3.4506222649896783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11532,4907442,380000.0,1972,1,95,11.2,3.3,,,40.57454,-73.990886,13.0,326.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,2656673,71784.0,1920,1,100,72.3,3.9,,,40.757864,-73.961843,6.0,10601.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6784,4405971,112785.0,1929,1,100,90.7,3.0,0.7,,40.840531,-73.926233,4.0,201.0,6.244749255334178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,5802561,196020.0,1930,1,100,88.6,12.2,0.5,,40.739966,-73.99864000000001,4.0,81.0,6.205970905026528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130,2966794,121200.0,2008,1,100,138.2,9.5,1.1,2.0,40.821267,-73.842259,9.0,90.0,6.571722945589309,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13668,3127061,86576.0,1962,1,100,77.6,3.7,0.1,102.97,,,,,5.982423802455833,4.63443768366866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11210,2614193,134280.0,1958,1,100,81.9,5.0,0.7,,40.596831,-73.999107,11.0,294.0,6.124902185337699,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,2805189,55776.0,1920,1,100,34.2,10.6,,25.6,40.840354,-73.91289,4.0,225.0,,3.242592351485517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2690957,181297.0,2009,1,100,99.2,15.4,0.1,50.76,40.709729,-74.013818,1.0,13.0,3.9415818076696905,3.927108642846187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,2747775,103835.0,1917,1,100,67.6,4.5,0.0,22.49,40.774759,-73.958443,8.0,140.0,6.066340081753089,3.1130707659712242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,4351756,140170.0,1918,1,70,92.8,5.9,0.8,49.8,40.778624,-73.979527,7.0,157.0,6.28469370598888,3.9080149840306073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,2681180,493107.0,1972,1,100,138.4,24.9,0.0,24.54,40.756856,-73.985973,5.0,119.0,4.823502180305079,3.2003044392827653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,2750325,440709.0,2009,1,100,82.6,8.4,0.6,38.04,40.756094,-73.996802,4.0,111.0,7.094151854929231,3.6386382376771897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,4042658,78000.0,1914,1,100,79.9,17.2,0.2,63.25,40.693654,-73.906277,4.0,437.0,4.500920164614292,4.1470951276076295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10727,2646607,86598.0,1931,1,100,59.7,3.4,0.5,9.41,40.638316,-73.95750799999999,14.0,51601.0,5.39906726964818,2.2417729535972883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14819,1296056,91100.0,2004,1,100,40.1,6.6,0.0,4.2,40.626612,-74.16121899999999,1.0,31901.0,2.186051276738094,1.4350845252893227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14383,2953157,118566.0,1963,1,100,148.1,6.7,0.3,,,,,,7.150701457592526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,2595922,189592.0,1941,1,100,74.5,2.8,0.0,24.85,40.902201,-73.90692,8.0,323.0,6.811244378601294,3.2128577525426376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,2975830,55722.0,1968,1,100,108.1,4.3,1.0,15.2,40.8715,-73.87038199999999,12.0,336.0,5.609105427714293,2.7212954278522306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,2665547,146286.0,1964,1,100,58.7,4.3,0.3,93.04,40.849424,-73.921759,5.0,20501.0,6.004380772374528,4.533029508210409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,3211682,56628.0,1910,1,100,92.1,3.9,0.0,187.43,40.823448,-73.953181,9.0,225.0,5.833347679010845,5.233405442370894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10624,4926801,68853.0,1988,1,100,19.2,3.8,0.1,53.67,40.649187,-73.952864,17.0,794.0,3.077312260546414,3.9828541861887374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14727,4200190,96780.0,1932,1,100,76.8,4.1,0.6,64.73,40.643903,-74.08187,1.0,9.0,5.830415125589567,4.170224772557419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,3094711,57122.0,1926,1,100,85.0,9.2,0.6,,40.660528,-73.96064399999999,9.0,79802.0,5.190732155868099,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,3592357,91260.0,1914,1,100,94.5,6.0,,34.71,40.780026,-73.956811,8.0,14802.0,6.268717424069224,3.547027829873695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8277,2775816,8512479.0,1941,1,100,95.5,,,,40.838828,-73.8599,9.0,21001.0,9.427852094270724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12676,2664119,83238.0,1953,1,100,118.8,4.7,1.0,80.82,,,,,6.08541015995051,4.392224459650327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,4865861,110000.0,1993,1,100,142.1,20.6,0.7,,40.646639,-74.019492,7.0,22.0,5.903452669784769,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
511,2806397,366993.0,2009,1,100,101.5,10.8,0.7,36.11,40.707997,-74.013713,1.0,13.0,7.138231877663139,3.5865698352893665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,5019047,111177.0,1955,1,100,135.5,,,66.85,40.772408,-73.94879,8.0,136.0,5.9482960517066035,4.202451303547952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,4922147,69800.0,1960,1,100,82.8,1.0,0.1,72.94,40.863456,-73.89911500000001,7.0,401.0,6.011757250375744,4.289637185380534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,4905775,115226.0,1951,3,100,81.0,5.4,0.7,50.28,,,,,6.013470627370596,3.917607383722047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,3987915,65000.0,1961,1,100,104.5,5.1,0.1,78.11,40.878401,-73.90210400000001,8.0,277.0,6.029001150636708,4.358118089622206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,4489692,317464.0,1915,1,100,89.7,8.4,,39.08,40.716968,-74.00188299999999,1.0,31.0,7.198707000301541,3.6656108271745818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
